sofifa_id,short_name,overall,potential,value_eur,wage_eur,club_name,league_name,Year
208128,H. Çalhanoğlu,77,84,5000000,60000,Bayer 04 Leverkusen,German 1. Bundesliga,2015
211061,A. Maxim,77,82,5500000,50000,VfB Stuttgart,German 1. Bundesliga,2015
216547,Rafa,77,84,4500000,60000,SC Braga,Portuguese Liga ZON SAGRES,2015
25798,R. Santa Cruz,76,76,4300000,60000,Málaga CF,Spain Primera Division,2015
105846,A. Boruc,76,76,3600000,35000,Southampton,English Premier League,2015
138699,B. Džemaili,76,76,5000000,90000,Galatasaray SK,Turkish Süper Lig,2015
142902,A. Pyatov,76,76,5000000,80000,Shakhtar Donetsk,Ukrainian Premier League,2015
143076,A. Gómez,76,81,6000000,60000,Atalanta,Italian Serie A,2015
143699,G. Gönül,76,76,4200000,80000,Fenerbahçe SK,Turkish Süper Lig,2015
146296,Andrés Fernández,76,80,5000000,90000,FC Porto,Portuguese Liga ZON SAGRES,2015
151508,S. Davis,76,76,4900000,50000,Southampton,English Premier League,2015
156519,H. Herrera,76,79,5500000,80000,FC Porto,Portuguese Liga ZON SAGRES,2015
158543,O. Peralta,76,76,5000000,80000,Club América,Mexican Liga MX,2015
162220,S. Bolat,76,79,5000000,80000,Galatasaray SK,Turkish Süper Lig,2015
164769,S. Fletcher,76,77,6000000,70000,Sunderland,English Premier League,2015
167669,F. Higuaín,76,76,5500000,70000,Columbus Crew,USA Major League Soccer,2015
170370,J. Dos Santos,76,82,5500000,50000,Villarreal CF,Spain Primera Division,2015
171875,C. Erkin,76,82,5000000,80000,Fenerbahçe SK,Turkish Süper Lig,2015
171897,A. Guardado,76,77,5500000,90000,PSV,Holland Eredivisie,2015
172143,L. Schøne,76,76,6000000,100000,Ajax,Holland Eredivisie,2015
172862,N. Moisander,76,76,4600000,90000,Ajax,Holland Eredivisie,2015
176094,P. Tytoń,76,78,5000000,60000,Elche CF,Spain Primera Division,2015
176376,I. Piatti,76,76,4900000,25000,Club de Foot Montréal,USA Major League Soccer,2015
177019,F. Lustenberger,76,79,5500000,60000,Hertha BSC,German 1. Bundesliga,2015
177604,Nacho Monreal,76,76,4600000,90000,Arsenal,English Premier League,2015
177922,K. Grosicki,76,79,6500000,70000,Stade Rennais FC,French Ligue 1,2015
178250,P. Diop,76,76,4300000,60000,Levante Unión Deportiva,Spain Primera Division,2015
178424,Antunes,76,78,4900000,60000,Málaga CF,Spain Primera Division,2015
179528,Xavi Torres,76,79,4700000,60000,Real Betis Balompié,Spanish Segunda División,2015
183569,E. Choupo-Moting,76,80,6000000,80000,FC Schalke 04,German 1. Bundesliga,2015
184575,R. Alessandrini,76,80,6000000,80000,Olympique de Marseille,French Ligue 1,2015
184789,Á. Szalai,76,80,6500000,70000,TSG Hoffenheim,German 1. Bundesliga,2015
186351,L. Fer,76,81,5500000,50000,Queens Park Rangers,English Premier League,2015
186954,B. Ideye,76,79,6500000,50000,West Bromwich Albion,English Premier League,2015
188042,M. Suárez,76,78,6500000,100000,RSC Anderlecht,Belgian Jupiler Pro League,2015
188270,B. Ecuélé Manga,76,79,5000000,50000,Cardiff City,English League Championship,2015
188337,M. Wakaso,76,80,5000000,80000,Celtic,Scottish Premiership,2015
188770,A. Mehmedi,76,80,5500000,50000,Sport-Club Freiburg,German 1. Bundesliga,2015
189068,B. Dost,76,79,6500000,70000,VfL Wolfsburg,German 1. Bundesliga,2015
189156,Daniel Carriço,76,79,4900000,60000,Sevilla FC,Spain Primera Division,2015
189251,S. Rudy,76,78,5500000,50000,TSG Hoffenheim,German 1. Bundesliga,2015
189530,Sílvio,76,78,5500000,90000,SL Benfica,Portuguese Liga ZON SAGRES,2015
189881,C. Smalling,76,81,4900000,80000,Manchester United,English Premier League,2015
190520,T. Jantschke,76,79,4900000,50000,Borussia Mönchengladbach,German 1. Bundesliga,2015
190544,A. Ljajić,76,82,4500000,60000,Roma,Italian Serie A,2015
190919,F. Montero,76,79,6500000,100000,Sporting CP,Portuguese Liga ZON SAGRES,2015
190971,O. Alonso,76,76,4300000,60000,Seattle Sounders FC,USA Major League Soccer,2015
192629,Iago Aspas,76,80,6500000,80000,Sevilla FC,Spain Primera Division,2015
192667,A. Nyom,76,77,5500000,30000,Granada CF,Spain Primera Division,2015
192774,K. Manolas,76,80,4400000,60000,Roma,Italian Serie A,2015
193474,I. Gueye,76,83,4700000,60000,LOSC Lille,French Ligue 1,2015
193504,S. Caulker,76,82,3800000,45000,Queens Park Rangers,English Premier League,2015
193525,Mário Fernandes,76,83,4400000,80000,PFC CSKA Moscow,Russian Premier League,2015
193532,G. Medel,76,77,5000000,90000,Inter,Italian Serie A,2015
193844,Portillo,76,77,5500000,50000,Málaga CF,Spain Primera Division,2015
194079,A. Potuk,76,82,5500000,80000,Fenerbahçe SK,Turkish Süper Lig,2015
194359,Y. Nagatomo,76,76,5500000,90000,Inter,Italian Serie A,2015
194404,Neto,76,81,5000000,60000,Fiorentina,Italian Serie A,2015
194911,Adrián,76,78,5000000,60000,West Ham United,English Premier League,2015
197083,D. Caligiuri,76,78,6000000,80000,VfL Wolfsburg,German 1. Bundesliga,2015
197965,Pizzi,76,79,6000000,80000,SL Benfica,Portuguese Liga ZON SAGRES,2015
198009,M. Perin,76,85,3900000,60000,Genoa,Italian Serie A,2015
198077,P. Herrmann,76,80,5000000,50000,Borussia Mönchengladbach,German 1. Bundesliga,2015
198113,M. Höger,76,81,4700000,80000,FC Schalke 04,German 1. Bundesliga,2015
198141,Marc Bartra,76,81,4400000,80000,FC Barcelona,Spain Primera Division,2015
198200,B. Stambouli,76,80,4100000,60000,Tottenham Hotspur,English Premier League,2015
199069,V. Aboubakar,76,80,5000000,70000,FC Porto,Portuguese Liga ZON SAGRES,2015
199422,J. Clasie,76,81,5000000,80000,Feyenoord,Holland Eredivisie,2015
199482,A. Lopes,76,80,4500000,80000,Olympique Lyonnais,French Ligue 1,2015
199503,G. Xhaka,76,83,4500000,45000,Borussia Mönchengladbach,German 1. Bundesliga,2015
199767,M. van Ginkel,76,84,4500000,70000,AC Milan,Italian Serie A,2015
200104,H. Son,76,81,4500000,70000,Bayer 04 Leverkusen,German 1. Bundesliga,2015
200145,Casemiro,76,80,3600000,70000,FC Porto,Portuguese Liga ZON SAGRES,2015
200458,L. Digne,76,83,3800000,70000,Paris Saint-Germain,French Ligue 1,2015
200647,J. Iličić,76,77,6500000,80000,Fiorentina,Italian Serie A,2015
201118,Cédric,76,80,3800000,70000,Sporting CP,Portuguese Liga ZON SAGRES,2015
201144,M. Badelj,76,79,6000000,70000,Fiorentina,Italian Serie A,2015
201399,M. Icardi,76,86,5000000,70000,Inter,Italian Serie A,2015
201510,L. Kurzawa,76,85,3800000,40000,AS Monaco,French Ligue 1,2015
202087,J. Geis,76,82,3600000,35000,1. FSV Mainz 05,German 1. Bundesliga,2015
202515,Jesé Rodríguez,76,83,4500000,70000,Real Madrid CF,Spain Primera Division,2015
203038,Lucas Piazon,76,86,4500000,40000,Eintracht Frankfurt,German 1. Bundesliga,2015
203486,T. Hazard,76,84,5000000,45000,Borussia Mönchengladbach,German 1. Bundesliga,2015
203551,A. Florenzi,76,82,5500000,70000,Roma,Italian Serie A,2015
204523,Rubén Pardo,76,82,4500000,60000,Real Sociedad,Spain Primera Division,2015
205498,Jorginho,76,85,3600000,60000,Napoli,Italian Serie A,2015
205600,S. Umtiti,76,82,3800000,60000,Olympique Lyonnais,French Ligue 1,2015
205601,C. Atsu,76,81,4500000,45000,Everton,English Premier League,2015
205943,V. Chiricheş,76,80,4900000,60000,Tottenham Hotspur,English Premier League,2015
206058,M. De Sciglio,76,86,3800000,70000,AC Milan,Italian Serie A,2015
209329,Dória,76,84,3400000,60000,Olympique de Marseille,French Ligue 1,2015
209331,M. Salah,76,84,4500000,70000,Chelsea,English Premier League,2015
210935,D. Berardi,76,87,4700000,40000,U.S. Sassuolo Calcio,Italian Serie A,2015
211368,Bruma,76,83,4100000,70000,Galatasaray SK,Turkish Süper Lig,2015
212198,Bruno Fernandes,76,83,4700000,40000,Udinese Calcio,Italian Serie A,2015
215079,P. Pérez,76,76,5000000,60000,Málaga CF,Spain Primera Division,2015
215316,G. Rulli,76,83,3900000,60000,Real Sociedad,Spain Primera Division,2015
215466,N. Maksimović,76,83,3800000,40000,Torino F.C.,Italian Serie A,2015
215785,B. Keita,76,85,4100000,60000,Lazio,Italian Serie A,2015
54033,T. Huddlestone,75,78,3700000,45000,Hull City,English Premier League,2015
138798,G. Lux,75,75,2800000,50000,Deportivo de La Coruña,Spain Primera Division,2015
140498,D. Marshall,75,75,3600000,30000,Cardiff City,English League Championship,2015
142721,M. Barovero,75,75,3300000,50000,River Plate,Argentina Primera División,2015
143587,F. Belluschi,75,75,2900000,35000,Bursaspor,Turkish Süper Lig,2015
149791,W. Hoolahan,75,75,2800000,40000,Norwich City,English League Championship,2015
152567,A. Tettey,75,75,2800000,40000,Norwich City,English League Championship,2015
152879,M. Noble,75,76,3700000,45000,West Ham United,English Premier League,2015
152997,D. Cvitanich,75,75,3300000,40000,OGC Nice,French Ligue 1,2015
156412,J. Corona,75,75,2600000,45000,Cruz Azul,Mexican Liga MX,2015
159034,S. Taylor,75,75,3000000,45000,Newcastle United,English Premier League,2015
162280,A. Mierzejewski,75,77,4000000,60000,Al Nassr,Saudi Abdul L. Jameel League,2015
163761,C. Davies,75,75,2700000,35000,Hull City,English Premier League,2015
164835,Ł. Fabiański,75,75,3600000,35000,Swansea City,English Premier League,2015
164959,S. M'Bia,75,75,2800000,60000,Sevilla FC,Spain Primera Division,2015
166072,Danilo,75,75,2500000,35000,Udinese Calcio,Italian Serie A,2015
169216,S. Long,75,76,4000000,50000,Southampton,English Premier League,2015
169706,J. Cork,75,78,3200000,35000,Southampton,English Premier League,2015
169792,J. Rodriguez,75,79,3700000,35000,Southampton,English Premier League,2015
171791,José Fonte,75,75,2500000,35000,Southampton,English Premier League,2015
171828,I. Scocco,75,75,3600000,60000,Newell's Old Boys,Argentina Primera División,2015
172013,De la Bella,75,75,3000000,50000,Real Sociedad,Spain Primera Division,2015
172203,F. Forster,75,80,3600000,40000,Southampton,English Premier League,2015
172522,D. Wass,75,77,3800000,35000,Évian Thonon Gaillard FC,French Ligue 1,2015
172962,V. Moses,75,79,3300000,35000,Stoke City,English Premier League,2015
173474,Z. Junuzović,75,78,3900000,45000,SV Werder Bremen,German 1. Bundesliga,2015
175254,F. Caicedo,75,80,4200000,50000,RCD Espanyol de Barcelona,Spain Primera Division,2015
176285,W. Reid,75,78,3400000,35000,West Ham United,English Premier League,2015
176919,N. Guzmán,75,75,3400000,40000,Tigres U.A.N.L.,Mexican Liga MX,2015
176942,M. Lustig,75,76,3200000,60000,Celtic,Scottish Premiership,2015
177390,H. Medunjanin,75,75,3200000,50000,Deportivo de La Coruña,Spain Primera Division,2015
182888,H. Nordtveit,75,79,3100000,35000,Borussia Mönchengladbach,German 1. Bundesliga,2015
183177,L. Barrios,75,75,3600000,40000,Montpellier Hérault SC,French Ligue 1,2015
183376,L. Fejsa,75,78,3200000,50000,SL Benfica,Portuguese Liga ZON SAGRES,2015
183394,M. Sissoko,75,80,3700000,40000,Newcastle United,English Premier League,2015
183427,F. Delph,75,81,3700000,35000,Aston Villa,English Premier League,2015
183540,B. Bannan,75,76,3700000,35000,Crystal Palace,English Premier League,2015
185181,Yoel,75,80,3400000,45000,Valencia CF,Spain Primera Division,2015
186200,F. Borini,75,79,3700000,50000,Liverpool,English Premier League,2015
186405,F. Di Santo,75,79,4200000,35000,SV Werder Bremen,German 1. Bundesliga,2015
187754,Marlos,75,81,4300000,60000,Shakhtar Donetsk,Ukrainian Premier League,2015
188616,M. Sau,75,79,4300000,45000,Cagliari,Italian Serie A,2015
188942,V. Wanyama,75,79,2700000,35000,Southampton,English Premier League,2015
189324,A. McCarthy,75,80,3300000,35000,Queens Park Rangers,English Premier League,2015
189390,B. Oczipka,75,78,3400000,35000,Eintracht Frankfurt,German 1. Bundesliga,2015
189468,Candeias,75,79,3900000,40000,1. FC Nürnberg,German 2. Bundesliga,2015
189484,D. Santon,75,78,2900000,35000,Newcastle United,English Premier League,2015
189606,J. Baumgartlinger,75,78,3300000,40000,1. FSV Mainz 05,German 1. Bundesliga,2015
189805,L. de Jong,75,80,3700000,60000,PSV,Holland Eredivisie,2015
189936,R. Ruiter,75,77,3300000,40000,FC Utrecht,Holland Eredivisie,2015
190456,N. Clyne,75,81,2900000,35000,Southampton,English Premier League,2015
190854,P. Pekarík,75,76,3200000,45000,Hertha BSC,German 1. Bundesliga,2015
191210,S. Corchia,75,80,2900000,50000,LOSC Lille,French Ligue 1,2015
192537,M. Lestienne,75,82,2900000,45000,Genoa,Italian Serie A,2015
193290,M. Braithwaite,75,79,3700000,35000,Toulouse Football Club,French Ligue 1,2015
193881,F. Đuričić,75,84,3300000,30000,1. FSV Mainz 05,German 1. Bundesliga,2015
194209,Y. El Arabi,75,78,4000000,30000,Granada CF,Spain Primera Division,2015
194229,Hugo Mallo,75,82,2900000,35000,RC Celta de Vigo,Spain Primera Division,2015
194845,W. Khazri,75,80,3300000,45000,FC Girondins de Bordeaux,French Ligue 1,2015
195586,A. Finnbogason,75,78,4200000,50000,Real Sociedad,Spain Primera Division,2015
196801,Mexer,75,78,3400000,35000,Stade Rennais FC,French Ligue 1,2015
198164,Jonathan Viera,75,80,4000000,60000,Standard de Liège,Belgian Jupiler Pro League,2015
198368,Tomás Pina,75,79,3900000,40000,Villarreal CF,Spain Primera Division,2015
198683,M. Gabbiadini,75,82,3300000,30000,U.C. Sampdoria,Italian Serie A,2015
199550,B. Martins Indi,75,81,2500000,50000,FC Porto,Portuguese Liga ZON SAGRES,2015
199564,Sergi Roberto,75,84,2900000,50000,FC Barcelona,Spain Primera Division,2015
199739,Josué,75,78,3700000,35000,Bursaspor,Turkish Süper Lig,2015
200223,A. Maher,75,83,3300000,50000,PSV,Holland Eredivisie,2015
200875,E. Gigliotti,75,76,4000000,60000,Boca Juniors,Argentina Primera División,2015
200962,André Martins,75,80,3700000,50000,Sporting CP,Portuguese Liga ZON SAGRES,2015
201095,A. Marchesín,75,78,3600000,40000,Club Atlético Lanús,Argentina Primera División,2015
201143,A. Mandi,75,79,2500000,30000,Stade de Reims,French Ligue 1,2015
201454,F. Ghoulam,75,81,2900000,45000,Napoli,Italian Serie A,2015
201455,G. Kondogbia,75,80,2300000,30000,AS Monaco,French Ligue 1,2015
201818,A. Musa,75,82,3300000,50000,PFC CSKA Moscow,Russian Premier League,2015
201982,J. Schmid,75,78,3700000,35000,Sport-Club Freiburg,German 1. Bundesliga,2015
202493,Aleix,75,78,3700000,45000,Sevilla FC,Spain Primera Division,2015
202685,S. Zaza,75,83,3700000,35000,U.S. Sassuolo Calcio,Italian Serie A,2015
202857,K. Bellarabi,75,78,3700000,45000,Bayer 04 Leverkusen,German 1. Bundesliga,2015
203030,R. Knoche,75,81,2500000,40000,VfL Wolfsburg,German 1. Bundesliga,2015
203106,L. Bittencourt,75,81,2900000,25000,Hannover 96,German 1. Bundesliga,2015
203280,V. Germain,75,81,4000000,35000,AS Monaco,French Ligue 1,2015
203376,V. van Dijk,75,79,2500000,50000,Celtic,Scottish Premiership,2015
203483,D. Klaassen,75,82,3300000,50000,Ajax,Holland Eredivisie,2015
203965,V. Fischer,75,84,2900000,50000,Ajax,Holland Eredivisie,2015
204341,Luís Neto,75,80,3500000,60000,Zenit St. Petersburg,Russian Premier League,2015
204401,Diogo Figueiras,75,78,2500000,40000,Sevilla FC,Spain Primera Division,2015
204529,M. Batshuayi,75,83,3300000,50000,Olympique de Marseille,French Ligue 1,2015
204555,R. Álvarez,75,77,4300000,45000,Sunderland,English Premier League,2015
204713,J. Campbell,75,83,2900000,50000,Arsenal,English Premier League,2015
205402,J. Boëtius,75,84,2900000,50000,Feyenoord,Holland Eredivisie,2015
205632,L. Ocampos,75,80,3100000,30000,AS Monaco,French Ligue 1,2015
205988,L. Shaw,75,86,2100000,30000,Manchester United,English Premier League,2015
206511,M. Arnold,75,82,3300000,40000,VfL Wolfsburg,German 1. Bundesliga,2015
207410,M. Kovačić,75,86,2900000,45000,Inter,Italian Serie A,2015
208004,J. Veltman,75,80,2500000,50000,Ajax,Holland Eredivisie,2015
208330,A. Januzaj,75,87,2700000,45000,Manchester United,English Premier League,2015
210047,F. Schär,75,83,2500000,50000,FC Basel 1893,Swiss Super League,2015
210126,H. Kiyotake,75,78,4000000,35000,Hannover 96,German 1. Bundesliga,2015
211575,André Gomes,75,83,2900000,35000,Valencia CF,Spain Primera Division,2015
211862,A. Hahn,75,78,3300000,35000,Borussia Mönchengladbach,German 1. Bundesliga,2015
212067,C. Vargas,75,80,3400000,50000,Club Independiente Santa Fe,Colombian Liga Postobón,2015
212150,M. Meyer,75,87,2900000,30000,FC Schalke 04,German 1. Bundesliga,2015
213135,D. Origi,75,85,2700000,40000,LOSC Lille,French Ligue 1,2015
213899,É. Álvarez Balanta,75,82,2500000,50000,River Plate,Argentina Primera División,2015
214997,Á. Correa,75,86,3100000,50000,San Lorenzo de Almagro,Argentina Primera División,2015
215071,M. Casco,75,76,3500000,60000,Newell's Old Boys,Argentina Primera División,2015
216692,S. Torrico,75,75,2300000,40000,San Lorenzo de Almagro,Argentina Primera División,2015
217699,I. Slimani,75,78,4300000,70000,Sporting CP,Portuguese Liga ZON SAGRES,2015
18122,N. Penneteau,74,74,2600000,25000,Royal Charleroi S.C.,Belgian Jupiler Pro League,2015
49000,A. McGregor,74,74,2800000,35000,Hull City,English Premier League,2015
134779,J. Briand,74,74,3800000,50000,Hannover 96,German 1. Bundesliga,2015
138949,A. Alcaraz,74,74,2300000,35000,Everton,English Premier League,2015
143025,E. Papa,74,74,2000000,50000,Vélez Sarsfield,Argentina Primera División,2015
144429,O. Wendt,74,74,3000000,45000,Borussia Mönchengladbach,German 1. Bundesliga,2015
148403,Luíz Carlos,74,74,2800000,50000,SC Braga,Portuguese Liga ZON SAGRES,2015
152996,P. Skjelbred,74,77,3700000,40000,Hertha BSC,German 1. Bundesliga,2015
154472,Jorge Molina,74,74,2800000,35000,Real Betis Balompié,Spanish Segunda División,2015
155946,R. Snodgrass,74,75,3900000,45000,Hull City,English Premier League,2015
157301,R. Babel,74,76,3700000,30000,Kasimpaşa SK,Turkish Süper Lig,2015
158144,Salva Sevilla,74,74,3300000,45000,RCD Espanyol de Barcelona,Spain Primera Division,2015
162297,D. Padelli,74,74,3400000,40000,Torino F.C.,Italian Serie A,2015
162329,K. El Ahmadi,74,74,3200000,50000,Feyenoord,Holland Eredivisie,2015
163587,K. Schmeichel,74,77,3300000,40000,Leicester City,English Premier League,2015
167435,O. Ustari,74,74,3300000,60000,Newell's Old Boys,Argentina Primera División,2015
168965,R. Riou,74,76,3600000,40000,FC Nantes,French Ligue 1,2015
169595,D. Rose,74,78,2900000,50000,Tottenham Hotspur,English Premier League,2015
169705,R. Bertrand,74,78,3200000,35000,Southampton,English Premier League,2015
170320,L. De Silvestri,74,78,3500000,45000,U.C. Sampdoria,Italian Serie A,2015
172018,J. Maidana,74,74,3000000,60000,River Plate,Argentina Primera División,2015
173608,Joselu,74,78,4000000,35000,Hannover 96,German 1. Bundesliga,2015
176137,J. Vossen,74,77,4200000,35000,Middlesbrough,English League Championship,2015
176237,J. Altidore,74,77,4000000,45000,Sunderland,English Premier League,2015
176687,A. Beck,74,76,3200000,45000,TSG Hoffenheim,German 1. Bundesliga,2015
